Number,Date-Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Velocity(m/sec)
1,18.03.2024 13:00:00,"14,30","0,17","0,28","1462,89"
2,18.03.2024 15:00:00,"13,65","0,16","0,26","1460,52"
3,18.03.2024 17:00:00,"13,27","0,16","0,26","1459,16"
4,18.03.2024 19:00:00,"12,99","0,16","0,26","1458,12"
5,18.03.2024 21:00:00,"12,80","0,16","0,26","1457,42"
6,18.03.2024 23:00:00,"12,70","0,18","0,28","1457,09"
7,19.03.2024 01:00:00,"12,55","0,18","0,28","1456,50"
8,19.03.2024 03:00:00,"12,36","0,18","0,28","1455,79"
9,19.03.2024 05:00:00,"12,16","0,20","0,31","1455,09"
10,19.03.2024 07:00:00,"12,04","0,18","0,28","1454,59"
11,19.03.2024 09:00:00,"11,91","0,20","0,31","1454,13"
12,19.03.2024 11:00:00,"11,85","0,18","0,28","1453,87"
13,19.03.2024 13:00:00,"11,81","0,18","0,28","1453,75"
14,19.03.2024 15:00:00,"11,81","0,20","0,31","1453,77"
15,19.03.2024 17:00:00,"11,81","0,20","0,31","1453,77"
16,19.03.2024 19:00:00,"11,91","0,20","0,31","1454,13"
17,19.03.2024 21:00:00,"12,01","0,20","0,31","1454,49"
18,19.03.2024 23:00:00,"12,04","0,18","0,28","1454,59"
19,20.03.2024 01:00:00,"12,10","0,18","0,28","1454,83"
20,20.03.2024 03:00:00,"12,20","0,20","0,31","1455,21"
21,20.03.2024 05:00:00,"12,23","0,18","0,28","1455,31"
22,20.03.2024 07:00:00,"12,26","0,18","0,28","1455,43"
23,20.03.2024 09:00:00,"12,32","0,18","0,28","1455,67"
24,20.03.2024 11:00:00,"12,36","0,18","0,28","1455,79"
25,20.03.2024 13:00:00,"12,39","0,18","0,28","1455,91"
26,20.03.2024 15:00:00,"12,39","0,18","0,28","1455,91"
27,20.03.2024 17:00:00,"12,42","0,18","0,28","1456,02"
28,20.03.2024 19:00:00,"12,48","0,18","0,28","1456,26"
29,20.03.2024 21:00:00,"12,51","0,18","0,28","1456,38"
30,20.03.2024 23:00:00,"12,55","0,18","0,28","1456,50"
31,21.03.2024 01:00:00,"12,55","0,18","0,28","1456,50"
32,21.03.2024 03:00:00,"12,58","0,20","0,31","1456,64"
33,21.03.2024 05:00:00,"12,51","0,18","0,28","1456,38"
34,21.03.2024 07:00:00,"12,48","0,18","0,28","1456,26"
35,21.03.2024 09:00:00,"12,42","0,18","0,28","1456,02"
36,21.03.2024 11:00:00,"12,42","0,18","0,28","1456,02"
37,21.03.2024 13:00:00,"12,36","0,18","0,28","1455,79"
38,21.03.2024 15:00:00,"12,26","0,18","0,28","1455,43"
39,21.03.2024 17:00:00,"12,23","0,18","0,28","1455,31"
40,21.03.2024 19:00:00,"12,42","0,18","0,28","1456,02"
41,21.03.2024 21:00:00,"12,80","0,16","0,26","1457,42"
42,21.03.2024 23:00:00,"12,99","0,16","0,26","1458,12"
43,22.03.2024 01:00:00,"12,67","0,18","0,28","1456,97"
44,22.03.2024 03:00:00,"12,20","0,20","0,31","1455,21"
45,22.03.2024 05:00:00,"11,88","0,20","0,31","1454,01"
46,22.03.2024 07:00:00,"11,78","0,18","0,28","1453,63"
47,22.03.2024 09:00:00,"11,94","0,18","0,28","1454,23"
48,22.03.2024 11:00:00,"12,48","0,18","0,28","1456,26"
49,22.03.2024 13:00:00,"12,89","0,16","0,26","1457,77"
50,22.03.2024 15:00:00,"12,70","0,18","0,28","1457,09"
51,22.03.2024 17:00:00,"12,42","0,18","0,28","1456,02"
52,22.03.2024 19:00:00,"11,94","0,18","0,28","1454,23"
53,22.03.2024 21:00:00,"11,49","0,20","0,31","1452,55"
54,22.03.2024 23:00:00,"11,24","0,19","0,28","1451,54"
55,23.03.2024 01:00:00,"10,98","0,19","0,28","1450,54"
56,23.03.2024 03:00:00,"10,78","0,19","0,28","1449,79"
57,23.03.2024 05:00:00,"10,52","0,21","0,31","1448,80"
58,23.03.2024 07:00:00,"10,46","0,21","0,31","1448,54"
59,23.03.2024 09:00:00,"10,72","0,19","0,28","1449,54"
60,23.03.2024 11:00:00,"11,17","0,19","0,28","1451,29"
61,23.03.2024 13:00:00,"11,59","0,20","0,31","1452,92"
62,23.03.2024 15:00:00,"11,85","0,18","0,28","1453,87"
63,23.03.2024 17:00:00,"12,04","0,20","0,31","1454,61"
64,23.03.2024 19:00:00,"12,13","0,18","0,28","1454,95"
65,23.03.2024 21:00:00,"12,07","0,18","0,28","1454,71"
66,23.03.2024 23:00:00,"11,78","0,18","0,28","1453,63"
67,24.03.2024 01:00:00,"11,49","0,20","0,31","1452,55"
68,24.03.2024 03:00:00,"11,07","0,19","0,28","1450,92"
69,24.03.2024 05:00:00,"10,62","0,21","0,31","1449,18"
70,24.03.2024 07:00:00,"10,26","0,21","0,31","1447,77"
71,24.03.2024 09:00:00,"10,23","0,21","0,31","1447,64"
72,24.03.2024 11:00:00,"11,04","0,19","0,28","1450,79"
73,24.03.2024 13:00:00,"11,81","0,18","0,28","1453,75"
74,24.03.2024 15:00:00,"12,13","0,18","0,28","1454,95"
75,24.03.2024 17:00:00,"12,48","0,18","0,28","1456,26"
76,24.03.2024 19:00:00,"12,55","0,18","0,28","1456,50"
77,24.03.2024 21:00:00,"12,29","0,18","0,28","1455,55"
78,24.03.2024 23:00:00,"12,20","0,18","0,28","1455,19"
79,25.03.2024 01:00:00,"11,91","0,18","0,28","1454,11"
80,25.03.2024 03:00:00,"11,59","0,18","0,28","1452,90"
81,25.03.2024 05:00:00,"11,20","0,19","0,28","1451,42"
82,25.03.2024 07:00:00,"10,91","0,19","0,28","1450,29"
83,25.03.2024 09:00:00,"11,11","0,20","0,31","1451,06"
84,25.03.2024 11:00:00,"11,56","0,20","0,31","1452,79"
85,25.03.2024 13:00:00,"11,59","0,20","0,31","1452,92"
86,25.03.2024 15:00:00,"11,53","0,20","0,31","1452,67"
87,25.03.2024 17:00:00,"11,46","0,20","0,31","1452,43"
88,25.03.2024 19:00:00,"11,43","0,19","0,28","1452,28"
89,25.03.2024 21:00:00,"11,56","0,18","0,28","1452,77"
90,25.03.2024 23:00:00,"11,33","0,19","0,28","1451,91"
91,26.03.2024 01:00:00,"11,07","0,19","0,28","1450,92"
92,26.03.2024 03:00:00,"10,81","0,19","0,28","1449,92"
93,26.03.2024 05:00:00,"10,62","0,21","0,31","1449,18"
94,26.03.2024 07:00:00,"10,46","0,21","0,31","1448,54"
95,26.03.2024 09:00:00,"10,68","0,19","0,28","1449,41"
96,26.03.2024 11:00:00,"11,33","0,19","0,28","1451,91"
97,26.03.2024 13:00:00,"11,65","0,18","0,28","1453,14"
98,26.03.2024 15:00:00,"12,10","0,18","0,28","1454,83"
99,26.03.2024 17:00:00,"12,45","0,18","0,28","1456,14"
100,26.03.2024 19:00:00,"12,48","0,18","0,28","1456,26"
101,26.03.2024 21:00:00,"12,36","0,18","0,28","1455,79"
102,26.03.2024 23:00:00,"12,29","0,18","0,28","1455,55"
103,27.03.2024 01:00:00,"12,16","0,18","0,28","1455,07"
104,27.03.2024 03:00:00,"11,94","0,18","0,28","1454,23"
105,27.03.2024 05:00:00,"11,75","0,18","0,28","1453,50"
106,27.03.2024 07:00:00,"11,59","0,18","0,28","1452,90"
107,27.03.2024 09:00:00,"11,94","0,18","0,28","1454,23"
108,27.03.2024 11:00:00,"12,77","0,16","0,26","1457,30"
109,27.03.2024 13:00:00,"12,58","0,18","0,28","1456,62"
110,27.03.2024 15:00:00,"12,29","0,18","0,28","1455,55"
111,27.03.2024 17:00:00,"12,10","0,18","0,28","1454,83"
112,27.03.2024 19:00:00,"12,13","0,18","0,28","1454,95"
113,27.03.2024 21:00:00,"11,91","0,18","0,28","1454,11"
114,27.03.2024 23:00:00,"11,85","0,18","0,28","1453,87"
115,28.03.2024 01:00:00,"11,91","0,18","0,28","1454,11"
116,28.03.2024 03:00:00,"12,10","0,18","0,28","1454,83"
117,28.03.2024 05:00:00,"12,29","0,18","0,28","1455,55"
118,28.03.2024 07:00:00,"12,45","0,18","0,28","1456,14"
119,28.03.2024 09:00:00,"12,64","0,18","0,28","1456,85"
120,28.03.2024 11:00:00,"12,55","0,18","0,28","1456,50"
121,28.03.2024 13:00:00,"12,36","0,18","0,28","1455,79"
122,28.03.2024 15:00:00,"12,70","0,18","0,28","1457,09"
123,28.03.2024 17:00:00,"12,70","0,18","0,28","1457,09"
124,28.03.2024 19:00:00,"12,61","0,18","0,28","1456,73"
125,28.03.2024 21:00:00,"12,51","0,18","0,28","1456,38"
126,28.03.2024 23:00:00,"12,58","0,18","0,28","1456,62"
127,29.03.2024 01:00:00,"12,51","0,18","0,28","1456,38"
128,29.03.2024 03:00:00,"12,39","0,18","0,28","1455,91"
129,29.03.2024 05:00:00,"12,26","0,18","0,28","1455,43"
130,29.03.2024 07:00:00,"12,10","0,18","0,28","1454,83"
131,29.03.2024 09:00:00,"12,51","0,18","0,28","1456,38"
132,29.03.2024 11:00:00,"12,96","0,16","0,26","1458,00"
133,29.03.2024 13:00:00,"13,18","0,16","0,26","1458,81"
134,29.03.2024 15:00:00,"13,24","0,16","0,26","1459,04"
135,29.03.2024 17:00:00,"13,05","0,16","0,26","1458,35"
136,29.03.2024 19:00:00,"12,61","0,18","0,28","1456,73"
137,29.03.2024 21:00:00,"12,29","0,18","0,28","1455,55"
138,29.03.2024 23:00:00,"12,36","0,18","0,28","1455,79"
139,30.03.2024 01:00:00,"12,20","0,18","0,28","1455,19"
140,30.03.2024 03:00:00,"11,94","0,18","0,28","1454,23"
141,30.03.2024 05:00:00,"11,72","0,20","0,31","1453,40"
142,30.03.2024 07:00:00,"11,43","0,19","0,28","1452,28"
143,30.03.2024 09:00:00,"11,75","0,18","0,28","1453,50"
144,30.03.2024 11:00:00,"8,09","0,52","0,71","1439,41"
145,30.03.2024 13:00:00,"11,85","0,43","0,66","1454,17"
146,30.03.2024 15:00:00,"13,83","0,41","0,66","1461,50"
147,30.03.2024 17:00:00,"13,05","0,42","0,66","1458,66"
148,30.03.2024 19:00:00,"10,16","0,45","0,66","1447,69"
149,30.03.2024 21:00:00,"7,92","0,48","0,66","1438,66"
150,30.03.2024 23:00:00,"6,46","0,52","0,68","1432,57"
151,31.03.2024 01:00:00,"5,47","0,52","0,66","1428,25"
152,31.03.2024 03:00:00,"4,78","0,53","0,66","1425,23"
153,31.03.2024 05:00:00,"4,60","0,53","0,66","1424,42"
154,31.03.2024 07:00:00,"4,56","0,53","0,66","1424,26"
155,31.03.2024 09:00:00,"5,11","0,50","0,63","1426,65"
156,31.03.2024 11:00:00,"8,67","0,45","0,63","1441,69"
157,31.03.2024 13:00:00,"12,93","0,42","0,66","1458,20"
158,31.03.2024 15:00:00,"14,39","0,37","0,61","1463,47"
159,31.03.2024 17:00:00,"13,77","0,40","0,63","1461,26"
160,31.03.2024 19:00:00,"11,33","0,42","0,63","1452,20"
161,31.03.2024 21:00:00,"9,23","0,46","0,66","1444,01"
162,31.03.2024 23:00:00,"7,65","0,47","0,63","1437,50"
163,01.04.2024 01:00:00,"6,39","0,50","0,66","1432,24"
164,01.04.2024 03:00:00,"5,36","0,50","0,63","1427,75"
165,01.04.2024 05:00:00,"4,64","0,51","0,63","1424,55"
166,01.04.2024 07:00:00,"4,34","0,51","0,63","1423,25"
167,01.04.2024 09:00:00,"5,11","0,50","0,63","1426,65"
168,01.04.2024 11:00:00,"9,80","0,40","0,58","1446,19"
169,01.04.2024 13:00:00,"13,49","0,38","0,61","1460,22"
170,01.04.2024 15:00:00,"14,27","0,36","0,58","1463,01"
171,01.04.2024 17:00:00,"13,05","0,39","0,61","1458,62"
172,01.04.2024 19:00:00,"10,59","0,41","0,61","1449,31"
173,01.04.2024 21:00:00,"8,97","0,43","0,61","1442,89"
174,01.04.2024 23:00:00,"7,61","0,45","0,61","1437,33"
175,02.04.2024 01:00:00,"6,50","0,48","0,63","1432,67"
176,02.04.2024 03:00:00,"5,93","0,49","0,63","1430,24"
177,02.04.2024 05:00:00,"5,61","0,47","0,61","1428,82"
178,02.04.2024 07:00:00,"5,58","0,47","0,61","1428,67"
179,02.04.2024 09:00:00,"6,60","0,48","0,63","1433,12"
180,02.04.2024 11:00:00,"10,91","0,41","0,61","1450,57"
181,02.04.2024 13:00:00,"14,45","0,36","0,58","1463,67"
182,02.04.2024 15:00:00,"15,19","0,35","0,58","1466,27"
183,02.04.2024 17:00:00,"14,49","0,36","0,58","1463,78"
184,02.04.2024 19:00:00,"11,75","0,40","0,61","1453,77"
185,02.04.2024 21:00:00,"9,83","0,40","0,58","1446,32"
186,02.04.2024 23:00:00,"8,19","0,44","0,61","1439,73"
187,03.04.2024 01:00:00,"7,09","0,47","0,63","1435,18"
188,03.04.2024 03:00:00,"6,36","0,46","0,61","1432,04"
189,03.04.2024 05:00:00,"5,68","0,47","0,61","1429,13"
190,03.04.2024 07:00:00,"5,76","0,47","0,61","1429,44"
191,03.04.2024 09:00:00,"6,43","0,46","0,61","1432,34"
192,03.04.2024 11:00:00,"9,67","0,42","0,61","1445,69"
193,03.04.2024 13:00:00,"12,29","0,38","0,58","1455,79"
194,03.04.2024 15:00:00,"12,86","0,37","0,58","1457,90"
195,03.04.2024 17:00:00,"10,81","0,39","0,58","1450,17"
196,03.04.2024 19:00:00,"9,37","0,43","0,61","1444,50"
197,03.04.2024 21:00:00,"8,09","0,42","0,58","1439,29"
198,03.04.2024 23:00:00,"7,16","0,45","0,61","1435,45"
199,04.04.2024 01:00:00,"6,39","0,46","0,61","1432,19"
200,04.04.2024 03:00:00,"5,22","0,46","0,58","1427,07"
201,04.04.2024 05:00:00,"3,94","0,48","0,58","1421,36"
202,04.04.2024 07:00:00,"3,04","0,49","0,58","1417,26"
203,04.04.2024 09:00:00,"3,08","0,51","0,61","1417,46"
204,04.04.2024 11:00:00,"2,89","0,51","0,61","1416,58"
205,04.04.2024 13:00:00,"3,79","0,50","0,61","1420,72"
206,04.04.2024 15:00:00,"3,08","0,51","0,61","1417,46"
207,04.04.2024 17:00:00,"3,26","0,55","0,66","1418,38"
208,04.04.2024 19:00:00,"4,12","21,18","20,69","1449,07"
209,04.04.2024 21:00:00,"4,01","22,43","21,74","1450,22"
210,04.04.2024 23:00:00,"3,00","0,89","1,03","1417,61"
211,05.04.2024 01:00:00,"3,30","0,84","0,98","1418,93"
212,05.04.2024 03:00:00,"3,23","0,73","0,86","1418,44"
213,05.04.2024 05:00:00,"3,30","0,71","0,83","1418,76"
214,05.04.2024 07:00:00,"3,60","0,70","0,83","1420,12"
215,05.04.2024 09:00:00,"4,20","0,67","0,81","1422,78"
216,05.04.2024 11:00:00,"4,86","0,65","0,81","1425,71"
217,05.04.2024 13:00:00,"7,30","0,61","0,81","1436,23"
218,05.04.2024 15:00:00,"6,60","0,64","0,83","1433,32"
219,05.04.2024 17:00:00,"6,43","0,64","0,83","1432,57"
220,05.04.2024 19:00:00,"4,12","0,67","0,81","1422,45"
221,05.04.2024 21:00:00,"3,45","0,68","0,81","1419,41"
222,05.04.2024 23:00:00,"5,76","9,14","9,97","1440,55"
223,06.04.2024 01:00:00,"5,47","9,35","10,10","1439,59"
224,06.04.2024 03:00:00,"5,29","9,55","10,25","1439,07"
225,06.04.2024 05:00:00,"5,11","9,57","10,22","1438,32"
226,06.04.2024 07:00:00,"5,07","9,58","10,22","1438,18"
227,06.04.2024 09:00:00,"6,04","9,44","10,35","1442,14"
228,06.04.2024 11:00:00,"7,16","9,28","10,51","1446,63"
229,06.04.2024 13:00:00,"8,23","9,08","10,59","1450,71"
230,06.04.2024 15:00:00,"8,73","8,99","10,64","1452,65"
231,06.04.2024 17:00:00,"8,73","8,97","10,61","1452,62"
232,06.04.2024 19:00:00,"7,68","9,08","10,43","1448,50"
233,06.04.2024 21:00:00,"6,85","9,05","10,18","1445,04"
234,06.04.2024 23:00:00,"6,57","11,04","12,14","1446,41"
235,07.04.2024 01:00:00,"6,15","11,25","12,21","1444,90"
236,07.04.2024 03:00:00,"5,79","11,32","12,16","1443,49"
237,07.04.2024 05:00:00,"5,51","11,36","12,11","1442,33"
238,07.04.2024 07:00:00,"5,43","11,41","12,13","1442,08"
239,07.04.2024 09:00:00,"6,67","11,28","12,42","1447,14"
240,07.04.2024 11:00:00,"10,03","10,86","13,09","1460,04"
241,07.04.2024 13:00:00,"15,35","10,49","14,44","1478,80"
242,07.04.2024 15:00:00,"14,95","10,28","14,04","1477,19"
243,07.04.2024 17:00:00,"14,79","10,08","13,74","1476,42"
244,07.04.2024 19:00:00,"12,36","10,19","13,09","1467,93"
245,07.04.2024 21:00:00,"10,68","10,25","12,63","1461,80"
246,07.04.2024 23:00:00,"9,33","10,40","12,36","1456,78"
247,08.04.2024 01:00:00,"8,29","10,54","12,18","1452,83"
248,08.04.2024 03:00:00,"7,47","10,60","11,98","1449,57"
249,08.04.2024 05:00:00,"6,85","10,69","11,87","1447,12"
250,08.04.2024 07:00:00,"6,53","10,83","11,92","1446,00"
251,08.04.2024 09:00:00,"7,09","10,76","12,02","1448,22"
252,08.04.2024 11:00:00,"13,86","9,89","13,20","1472,97"
253,08.04.2024 13:00:00,"19,08","9,40","14,20","1489,61"
254,08.04.2024 15:00:00,"19,79","9,20","14,13","1491,55"
255,08.04.2024 17:00:00,"16,66","8,72","12,55","1481,08"
256,08.04.2024 19:00:00,"13,36","8,99","11,94","1470,12"
257,08.04.2024 21:00:00,"11,49","9,12","11,56","1463,44"
258,08.04.2024 23:00:00,"10,42","9,27","11,42","1459,59"
259,09.04.2024 01:00:00,"9,70","9,38","11,34","1456,94"
260,09.04.2024 03:00:00,"9,00","9,50","11,26","1454,34"
261,09.04.2024 05:00:00,"8,29","9,61","11,19","1451,66"
262,09.04.2024 07:00:00,"7,92","9,71","11,18","1450,28"
263,09.04.2024 09:00:00,"8,56","9,68","11,34","1452,83"
264,09.04.2024 11:00:00,"15,01","8,98","12,41","1475,86"
265,09.04.2024 13:00:00,"19,56","8,59","13,20","1490,14"
266,09.04.2024 15:00:00,"21,62","8,37","13,47","1496,03"
267,09.04.2024 17:00:00,"19,85","8,28","12,85","1490,69"
268,09.04.2024 19:00:00,"15,74","8,43","11,91","1477,71"
269,09.04.2024 21:00:00,"13,43","8,71","11,62","1470,01"
270,09.04.2024 23:00:00,"11,91","8,89","11,41","1464,72"
271,10.04.2024 01:00:00,"10,68","9,05","11,25","1460,32"
272,10.04.2024 03:00:00,"9,70","9,21","11,14","1456,72"
273,10.04.2024 05:00:00,"8,93","9,29","11,01","1453,81"
274,10.04.2024 07:00:00,"8,43","9,39","10,99","1451,93"
275,10.04.2024 09:00:00,"9,73","9,29","11,24","1456,95"
276,10.04.2024 11:00:00,"11,46","9,14","11,58","1463,36"
277,10.04.2024 13:00:00,"12,29","9,01","11,66","1466,27"
278,10.04.2024 15:00:00,"10,94","9,08","11,35","1461,33"
279,10.04.2024 17:00:00,"10,36","9,09","11,20","1459,11"
280,10.04.2024 19:00:00,"9,70","9,03","10,94","1456,50"
281,10.04.2024 21:00:00,"8,83","7,84","9,39","1451,60"
282,10.04.2024 23:00:00,"8,40","5,53","6,70","1446,94"
283,11.04.2024 01:00:00,"8,02","4,85","5,88","1444,58"
284,11.04.2024 03:00:00,"7,88","4,49","5,45","1443,57"
285,11.04.2024 05:00:00,"7,82","4,53","5,48","1443,32"
286,11.04.2024 07:00:00,"7,85","4,74","5,73","1443,74"
287,11.04.2024 09:00:00,"7,95","4,84","5,85","1444,28"
288,11.04.2024 11:00:00,"8,43","4,86","5,95","1446,25"
289,11.04.2024 13:00:00,"8,70","4,84","5,97","1447,32"
290,11.04.2024 15:00:00,"8,53","4,91","6,03","1446,72"
291,11.04.2024 17:00:00,"8,12","4,97","6,03","1445,14"
292,11.04.2024 19:00:00,"7,65","4,99","5,98","1443,21"
293,11.04.2024 21:00:00,"7,34","4,32","5,18","1441,07"
294,11.04.2024 23:00:00,"7,37","5,71","6,73","1442,98"
295,12.04.2024 01:00:00,"7,09","5,03","5,93","1440,96"
296,12.04.2024 03:00:00,"6,99","4,55","5,38","1439,91"
297,12.04.2024 05:00:00,"6,95","3,93","4,68","1438,97"
298,12.04.2024 07:00:00,"7,02","4,18","4,98","1439,60"
299,12.04.2024 09:00:00,"7,65","4,02","4,88","1441,98"
300,12.04.2024 11:00:00,"7,92","3,73","4,58","1442,74"
301,12.04.2024 13:00:00,"8,06","2,43","3,07","1441,66"
302,12.04.2024 15:00:00,"8,19","1,55","2,01","1441,12"
303,12.04.2024 17:00:00,"8,02","0,48","0,66","1439,08"
304,12.04.2024 19:00:00,"7,71","0,45","0,61","1437,76"
305,12.04.2024 21:00:00,"7,37","0,45","0,61","1436,32"
306,12.04.2024 23:00:00,"7,16","0,47","0,63","1435,48"
307,13.04.2024 01:00:00,"6,78","0,48","0,63","1433,86"
308,13.04.2024 03:00:00,"6,46","0,46","0,61","1432,49"
309,13.04.2024 05:00:00,"6,36","0,44","0,58","1432,02"
310,13.04.2024 07:00:00,"6,32","0,50","0,66","1431,94"
311,13.04.2024 09:00:00,"7,13","0,53","0,71","1435,40"
312,13.04.2024 11:00:00,"9,50","0,46","0,66","1445,08"
313,13.04.2024 13:00:00,"9,70","0,40","0,58","1445,80"
314,13.04.2024 15:00:00,"14,76","0,58","0,93","1465,03"
315,13.04.2024 17:00:00,"12,83","0,44","0,68","1457,87"
316,13.04.2024 19:00:00,"10,23","0,42","0,61","1447,90"
317,13.04.2024 21:00:00,"9,00","0,41","0,58","1443,00"
318,13.04.2024 23:00:00,"8,46","0,51","0,71","1440,94"
319,14.04.2024 01:00:00,"8,02","0,54","0,73","1439,15"
320,14.04.2024 03:00:00,"7,47","0,60","0,81","1436,95"
321,14.04.2024 05:00:00,"6,95","0,57","0,76","1434,72"
322,14.04.2024 07:00:00,"6,64","0,44","0,58","1433,22"
323,14.04.2024 09:00:00,"7,06","0,44","0,58","1434,99"
324,14.04.2024 11:00:00,"11,85","0,40","0,61","1454,13"
325,14.04.2024 13:00:00,"15,41","0,43","0,71","1467,11"
326,14.04.2024 15:00:00,"16,84","0,34","0,58","1471,89"
327,14.04.2024 17:00:00,"14,45","0,36","0,58","1463,67"
328,14.04.2024 19:00:00,"11,91","0,38","0,58","1454,35"
329,14.04.2024 21:00:00,"10,46","0,41","0,61","1448,80"
330,14.04.2024 23:00:00,"9,90","0,55","0,78","1446,76"
331,15.04.2024 01:00:00,"9,40","0,55","0,78","1444,79"
332,15.04.2024 03:00:00,"8,80","0,56","0,78","1442,38"
333,15.04.2024 05:00:00,"8,16","0,55","0,76","1439,73"
334,15.04.2024 07:00:00,"7,92","0,58","0,78","1438,78"
335,15.04.2024 09:00:00,"8,83","0,49","0,68","1442,42"
336,15.04.2024 11:00:00,"14,24","0,55","0,88","1463,13"
337,15.04.2024 13:00:00,"17,20","0,34","0,58","1473,10"
338,15.04.2024 15:00:00,"18,04","0,33","0,58","1475,86"
339,15.04.2024 17:00:00,"14,36","0,34","0,56","1463,32"
340,15.04.2024 19:00:00,"12,29","0,36","0,56","1455,77"
341,15.04.2024 21:00:00,"11,49","1,28","1,84","1453,87"
342,15.04.2024 23:00:00,"11,33","1,27","1,81","1453,24"
343,16.04.2024 01:00:00,"10,29","1,22","1,70","1449,15"
344,16.04.2024 03:00:00,"9,47","1,24","1,68","1445,91"
345,16.04.2024 05:00:00,"8,80","1,08","1,45","1443,02"
346,16.04.2024 07:00:00,"8,40","1,03","1,38","1441,31"
347,16.04.2024 09:00:00,"9,43","0,52","0,73","1444,88"
348,16.04.2024 11:00:00,"15,16","0,73","1,18","1466,62"
349,16.04.2024 13:00:00,"16,20","0,36","0,61","1469,76"
350,16.04.2024 15:00:00,"16,14","0,34","0,58","1469,53"
351,16.04.2024 17:00:00,"16,56","0,31","0,53","1470,94"
352,16.04.2024 19:00:00,"14,36","0,34","0,56","1463,32"
353,16.04.2024 21:00:00,"12,29","0,38","0,58","1455,79"
354,16.04.2024 23:00:00,"10,98","0,44","0,66","1450,86"
355,17.04.2024 01:00:00,"10,00","0,47","0,68","1447,06"
356,17.04.2024 03:00:00,"8,93","0,49","0,68","1442,83"
357,17.04.2024 05:00:00,"8,23","0,48","0,66","1439,92"
358,17.04.2024 07:00:00,"8,12","0,92","1,23","1440,06"
359,17.04.2024 09:00:00,"9,00","0,84","1,16","1443,54"
360,17.04.2024 11:00:00,"15,16","0,73","1,18","1466,62"
361,17.04.2024 13:00:00,"16,96","0,37","0,63","1472,33"
362,17.04.2024 15:00:00,"17,86","0,33","0,58","1475,28"
363,17.04.2024 17:00:00,"16,38","0,33","0,56","1470,34"
364,17.04.2024 19:00:00,"13,21","0,37","0,58","1459,18"
365,17.04.2024 21:00:00,"11,88","0,38","0,58","1454,23"
366,17.04.2024 23:00:00,"10,55","0,40","0,58","1449,16"
367,18.04.2024 01:00:00,"9,53","0,42","0,61","1445,16"
368,18.04.2024 03:00:00,"8,67","0,42","0,58","1441,64"
369,18.04.2024 05:00:00,"7,99","0,42","0,58","1438,87"
370,18.04.2024 07:00:00,"7,65","0,43","0,58","1437,45"
371,18.04.2024 09:00:00,"8,56","0,40","0,56","1441,21"
372,18.04.2024 11:00:00,"13,93","0,49","0,78","1461,94"
373,18.04.2024 13:00:00,"17,20","0,32","0,56","1473,08"
374,18.04.2024 15:00:00,"19,17","0,31","0,56","1479,48"
375,18.04.2024 17:00:00,"18,19","0,33","0,58","1476,35"
376,18.04.2024 19:00:00,"14,61","0,34","0,56","1464,20"
377,18.04.2024 21:00:00,"12,42","0,36","0,56","1456,24"
378,18.04.2024 23:00:00,"11,01","0,39","0,58","1450,92"
379,19.04.2024 01:00:00,"9,80","0,40","0,58","1446,19"
380,19.04.2024 03:00:00,"8,93","0,41","0,58","1442,73"
381,19.04.2024 05:00:00,"8,19","0,40","0,56","1439,68"
382,19.04.2024 07:00:00,"7,82","0,41","0,56","1438,14"
383,19.04.2024 09:00:00,"8,70","0,40","0,56","1441,76"
384,19.04.2024 11:00:00,"13,93","0,38","0,61","1461,80"
385,19.04.2024 13:00:00,"17,95","0,31","0,56","1475,55"
386,19.04.2024 15:00:00,"18,90","0,31","0,56","1478,63"
387,19.04.2024 17:00:00,"16,29","0,31","0,53","1470,02"
388,19.04.2024 19:00:00,"13,21","0,35","0,56","1459,16"
389,19.04.2024 21:00:00,"11,72","0,37","0,56","1453,61"
390,19.04.2024 23:00:00,"10,65","0,38","0,56","1449,52"
391,20.04.2024 01:00:00,"10,06","0,37","0,53","1447,19"
392,20.04.2024 03:00:00,"9,63","0,39","0,56","1445,52"
393,20.04.2024 05:00:00,"9,17","0,39","0,56","1443,65"
394,20.04.2024 07:00:00,"9,00","0,39","0,56","1442,98"
395,20.04.2024 09:00:00,"9,10","0,39","0,56","1443,39"
396,20.04.2024 11:00:00,"8,93","0,49","0,68","1442,83"
397,20.04.2024 13:00:00,"9,03","0,50","0,71","1443,25"
398,20.04.2024 15:00:00,"9,03","0,49","0,68","1443,23"
399,20.04.2024 17:00:00,"9,30","0,46","0,66","1444,28"
400,20.04.2024 19:00:00,"8,93","0,47","0,66","1442,80"
401,20.04.2024 21:00:00,"8,60","0,45","0,63","1441,42"
402,20.04.2024 23:00:00,"8,06","0,46","0,63","1439,20"
403,21.04.2024 01:00:00,"7,75","0,47","0,63","1437,92"
404,21.04.2024 03:00:00,"7,37","0,47","0,63","1436,35"
405,21.04.2024 05:00:00,"6,85","0,50","0,66","1434,18"
406,21.04.2024 07:00:00,"6,57","0,48","0,63","1432,97"
407,21.04.2024 09:00:00,"7,27","0,45","0,61","1435,89"
408,21.04.2024 11:00:00,"13,24","0,45","0,71","1459,39"
409,21.04.2024 13:00:00,"16,81","0,32","0,56","1471,77"
410,21.04.2024 15:00:00,"15,96","0,35","0,58","1468,91"
